person_id,x,y,cluster
Grp20220712.15.1,21.282829,1.611409,0
Grp20220712.15.1,21.276991,1.607561,0
Grp20220712.15.1,21.252403,1.573803,0
Grp20220712.15.1,21.237291,1.553242,0
Grp20220712.15.1,21.224398,1.521397,0
Grp20220712.15.1,21.108852,1.702145,0
Grp20220712.15.1,21.214399,1.488238,0
Grp20220712.15.1,21.217810,1.503358,0
Grp20220712.15.1,21.208313,1.548733,0
Grp20220712.15.1,21.203459,1.506592,0
Grp20220712.15.1,21.192232,1.499483,0
Grp20220712.15.1,21.170568,1.542024,0
Grp20220712.15.1,21.129860,1.763321,0
Grp20220712.15.1,21.160793,1.570050,0
Grp20220712.15.1,21.403704,1.733965,0
Grp20220712.15.1,21.156763,1.616804,0
Grp20220712.15.1,21.153620,1.665621,0
Grp20220712.15.1,21.125710,1.713488,0
Grp20220712.15.1,21.106787,1.745440,0
Grp20220712.15.1,21.089085,1.782927,0
Grp20220712.15.1,21.092474,1.759540,0
Grp20220712.15.1,21.098804,1.752976,0
Grp20220712.15.1,22.005840,1.923165,0
Grp20220712.15.1,21.109705,1.756538,0
Grp20220712.15.1,21.116650,1.750805,0
Grp20220712.15.1,21.115662,1.736992,0
Grp20220712.15.1,21.108030,1.721273,0
Grp20220712.15.1,21.107677,1.743377,0
Grp20220712.15.1,21.118488,1.773925,0
Grp20220712.15.1,21.145607,1.729354,0
Grp20220712.15.1,21.145031,1.698477,0
Grp20220712.15.1,21.169386,1.683714,0
Grp20220712.15.1,21.583590,1.756609,0
Grp20220712.15.1,21.765553,1.861124,0
Grp20220712.15.1,21.852623,1.907703,0
Grp20220712.15.1,21.927866,1.945509,0
Grp20220712.15.1,21.923235,1.959947,0
Grp20220712.15.1,21.963631,1.960782,0
Grp20220712.15.1,21.918703,1.938539,0
Grp20220712.15.1,21.882984,1.914234,0
Grp20220712.15.1,21.826893,1.949731,0
Grp20220712.15.1,21.761662,1.969256,0
Grp20220712.15.1,21.701488,1.977287,0
Grp20220712.15.1,21.693203,1.937826,0
Grp20220712.15.1,21.680998,1.893556,0
Grp20220712.15.1,21.670525,1.854987,0
Grp20220712.15.1,21.721334,1.857904,0
Grp20220712.15.1,21.820549,1.871515,0
Grp20220712.15.1,21.923094,1.900264,0
Grp20220712.15.1,22.060856,1.941067,0
Grp20220712.15.1,22.109894,1.956134,0
Grp20220712.15.1,22.077309,1.935107,0
Grp20220712.15.1,22.015827,1.905834,0
Grp20220712.15.1,21.975426,1.891269,0
